location_id,location_name,location_group,location_type,sensor_id,place_open,local_date_time,utc_date_time,number_of_aggregated_records,pm25_ug_m3_raw,pm25_ug_m3_corrected,particle_count_03um,co2_ppm_raw,co2_ppm_corrected,temperature_c_raw,temperature_c_corrected,heat_index_c,humidity_percent_raw,humidity_percent_corrected,tvoc_ppb,tvoc_index,nox_index,pm1_ug_m3,pm10_ug_m3
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 16:00:00,2026-01-29T08:00:00.000Z,5,3.3,3.6,360.0,401.0,401.0,28.6,28.7,31.1,45.0,64.0,115.0,117.0,1.0,0.4,4.5
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 15:55:00,2026-01-29T07:55:00.000Z,5,2.8,3.3,328.0,398.0,398.0,28.7,28.7,31.2,45.0,64.0,144.0,149.0,1.0,0.5,4.4
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 15:50:00,2026-01-29T07:50:00.000Z,5,1.8,2.9,258.0,399.0,399.0,28.7,28.8,31.1,44.0,63.0,72.0,74.0,1.0,0.5,2.4
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 15:45:00,2026-01-29T07:45:00.000Z,5,1.4,2.3,243.0,396.0,396.0,28.8,28.9,31.2,44.0,63.0,183.0,173.0,1.0,0.1,1.8
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 15:40:00,2026-01-29T07:40:00.000Z,5,0.6,1.9,232.0,398.0,398.0,28.8,28.9,31.3,44.0,63.0,213.0,195.0,1.0,0.0,1.5
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 15:35:00,2026-01-29T07:35:00.000Z,5,0.9,2.4,222.0,403.0,403.0,28.9,29.0,31.3,44.0,62.0,331.0,243.0,1.0,0.0,1.5
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 15:30:00,2026-01-29T07:30:00.000Z,5,1.8,2.9,254.0,403.0,403.0,28.9,29.0,31.4,44.0,63.0,88.0,93.0,1.0,0.0,2.4
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 15:25:00,2026-01-29T07:25:00.000Z,5,0.6,1.8,227.0,400.0,400.0,28.8,28.9,31.4,45.0,63.0,128.0,134.0,1.0,0.0,1.4
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 15:20:00,2026-01-29T07:20:00.000Z,5,0.6,1.8,198.0,400.0,400.0,28.8,28.9,31.4,45.0,64.0,88.0,93.0,1.0,0.1,1.2
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 15:15:00,2026-01-29T07:15:00.000Z,5,1.3,2.6,243.0,401.0,401.0,28.8,28.9,31.3,45.0,63.0,101.0,105.0,1.0,0.0,2.2
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 15:10:00,2026-01-29T07:10:00.000Z,5,1.0,2.0,240.0,403.0,403.0,28.8,28.9,31.3,45.0,63.0,106.0,110.0,1.0,0.0,2.1
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 15:05:00,2026-01-29T07:05:00.000Z,5,2.1,3.0,248.0,402.0,402.0,28.7,28.8,31.2,45.0,63.0,101.0,107.0,1.0,0.0,2.6
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 15:00:00,2026-01-29T07:00:00.000Z,5,1.0,2.4,216.0,402.0,402.0,28.7,28.8,31.3,45.0,64.0,105.0,111.0,1.0,0.0,1.3
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 14:55:00,2026-01-29T06:55:00.000Z,5,0.4,1.3,228.0,403.0,403.0,28.6,28.7,31.1,45.0,64.0,101.0,106.0,1.0,0.0,1.3
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 14:50:00,2026-01-29T06:50:00.000Z,5,0.9,2.3,206.0,403.0,403.0,28.5,28.5,30.7,45.0,64.0,158.0,149.0,1.0,0.0,1.1
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 14:45:00,2026-01-29T06:45:00.000Z,5,0.2,1.0,165.0,408.0,408.0,28.2,28.2,30.3,46.0,65.0,64.0,67.0,1.0,0.0,0.9
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-29 14:40:00,2026-01-29T06:40:00.000Z,5,0.1,0.5,202.0,416.0,416.0,27.7,27.6,29.6,47.0,66.0,71.0,74.0,1.0,0.0,0.9
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-27 08:15:00,2026-01-27T00:15:00.000Z,5,21.2,11.8,934.0,405.0,405.0,27.1,26.9,29.7,59.0,81.0,37.0,35.0,1.0,13.9,23.7
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-27 08:10:00,2026-01-27T00:10:00.000Z,5,13.6,7.8,717.0,403.0,403.0,27.0,26.8,29.4,59.0,82.0,34.0,32.0,1.0,7.6,17.0
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-27 08:05:00,2026-01-27T00:05:00.000Z,5,15.1,8.6,744.0,401.0,401.0,26.9,26.7,29.2,59.0,82.0,25.0,21.0,1.0,8.4,16.7
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,True,2026-01-27 08:00:00,2026-01-27T00:00:00.000Z,5,8.5,5.1,586.0,404.0,404.0,26.9,26.6,29.1,59.0,82.0,28.0,25.0,1.0,5.5,10.4
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 07:55:00,2026-01-26T23:55:00.000Z,5,7.3,4.5,521.0,409.0,409.0,26.9,26.6,29.1,60.0,83.0,35.0,33.0,1.0,4.3,7.7
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 07:50:00,2026-01-26T23:50:00.000Z,4,10.6,6.1,599.0,404.0,404.0,26.9,26.6,29.2,60.0,83.0,26.0,22.0,1.0,5.5,12.9
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 07:45:00,2026-01-26T23:45:00.000Z,6,5.4,3.4,487.0,404.0,404.0,26.8,26.5,29.0,60.0,83.0,18.0,12.0,1.0,3.0,6.0
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 07:40:00,2026-01-26T23:40:00.000Z,4,6.9,4.1,554.0,400.0,400.0,26.7,26.4,28.7,60.0,84.0,17.0,11.0,1.0,4.3,8.5
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 07:35:00,2026-01-26T23:35:00.000Z,5,7.8,4.5,575.0,403.0,403.0,26.6,26.3,28.0,61.0,85.0,18.0,12.0,1.0,4.8,9.4
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 07:30:00,2026-01-26T23:30:00.000Z,5,6.6,3.9,485.0,403.0,403.0,26.5,26.1,27.0,62.0,85.0,17.0,11.0,1.0,3.6,8.2
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 07:25:00,2026-01-26T23:25:00.000Z,5,9.6,5.4,612.0,396.0,396.0,26.3,26.0,26.9,62.0,85.0,19.0,14.0,1.0,5.8,10.7
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 07:20:00,2026-01-26T23:20:00.000Z,5,6.2,3.6,454.0,399.0,399.0,26.3,25.9,26.8,62.0,86.0,61.0,63.0,1.0,3.2,7.8
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 07:15:00,2026-01-26T23:15:00.000Z,6,6.7,3.8,479.0,404.0,404.0,26.3,25.9,26.8,63.0,86.0,64.0,67.0,1.0,3.5,7.8
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 07:10:00,2026-01-26T23:10:00.000Z,4,7.8,4.4,498.0,404.0,404.0,26.3,25.9,26.8,63.0,86.0,28.0,24.0,1.0,5.0,8.3
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 07:05:00,2026-01-26T23:05:00.000Z,5,4.3,2.6,414.0,404.0,404.0,26.3,25.9,26.8,63.0,86.0,25.0,20.0,1.0,1.8,4.8
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 07:00:00,2026-01-26T23:00:00.000Z,5,13.8,7.5,702.0,406.0,406.0,26.3,25.9,26.8,63.0,87.0,12.0,3.0,1.0,8.1,15.2
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 06:55:00,2026-01-26T22:55:00.000Z,5,4.2,2.5,405.0,409.0,409.0,26.3,25.9,26.8,63.0,87.0,66.0,62.0,1.0,2.8,4.8
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 06:50:00,2026-01-26T22:50:00.000Z,5,10.1,5.5,591.0,415.0,415.0,26.2,25.8,26.7,64.0,88.0,163.0,157.0,1.0,6.3,11.7
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 06:45:00,2026-01-26T22:45:00.000Z,5,34.8,21.6,1593.0,414.0,414.0,26.1,25.7,26.7,64.0,89.0,100.0,106.0,1.0,25.5,41.4
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 06:40:00,2026-01-26T22:40:00.000Z,5,10.6,6.1,704.0,407.0,407.0,26.1,25.7,26.6,64.0,89.0,85.0,90.0,1.0,6.9,13.1
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 06:35:00,2026-01-26T22:35:00.000Z,5,7.6,4.2,588.0,407.0,407.0,26.0,25.6,26.5,64.0,89.0,131.0,137.0,1.0,4.8,7.9
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 06:30:00,2026-01-26T22:30:00.000Z,5,4.6,2.6,433.0,402.0,402.0,25.9,25.5,26.4,64.0,88.0,114.0,120.0,1.0,2.6,4.9
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 06:25:00,2026-01-26T22:25:00.000Z,5,4.1,2.3,390.0,400.0,400.0,25.9,25.5,26.4,64.0,88.0,89.0,93.0,1.0,1.3,4.7
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 06:20:00,2026-01-26T22:20:00.000Z,5,1.9,1.2,301.0,398.0,398.0,26.0,25.6,26.5,64.0,88.0,83.0,88.0,1.0,0.0,2.6
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 06:15:00,2026-01-26T22:15:00.000Z,5,1.6,1.1,278.0,399.0,399.0,26.0,25.6,26.5,64.0,88.0,113.0,116.0,1.0,0.9,2.2
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 06:10:00,2026-01-26T22:10:00.000Z,5,4.6,2.7,452.0,408.0,408.0,26.1,25.7,26.6,64.0,87.0,121.0,127.0,1.0,2.4,5.8
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 06:05:00,2026-01-26T22:05:00.000Z,5,5.7,3.3,479.0,405.0,405.0,26.1,25.7,26.6,63.0,87.0,90.0,95.0,1.0,3.1,6.8
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 06:00:00,2026-01-26T22:00:00.000Z,5,2.4,1.6,325.0,404.0,404.0,26.1,25.7,26.6,63.0,87.0,136.0,122.0,1.0,0.1,3.2
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 05:55:00,2026-01-26T21:55:00.000Z,5,2.1,1.5,316.0,397.0,397.0,26.3,25.9,26.8,62.0,85.0,210.0,195.0,1.0,0.1,2.6
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 05:50:00,2026-01-26T21:50:00.000Z,5,4.4,2.7,400.0,408.0,408.0,26.3,25.9,26.8,62.0,85.0,199.0,194.0,1.0,2.5,5.1
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 05:45:00,2026-01-26T21:45:00.000Z,5,18.0,9.8,867.0,413.0,413.0,26.3,25.9,26.8,62.0,85.0,54.0,55.0,1.0,10.1,19.6
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 05:40:00,2026-01-26T21:40:00.000Z,5,6.0,3.6,481.0,415.0,415.0,26.3,25.9,26.8,62.0,85.0,45.0,45.0,1.0,3.7,7.9
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 05:35:00,2026-01-26T21:35:00.000Z,5,4.5,2.8,415.0,414.0,414.0,26.3,25.9,26.8,62.0,85.0,30.0,27.0,1.0,2.8,5.6
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 05:30:00,2026-01-26T21:30:00.000Z,5,2.6,1.8,327.0,414.0,414.0,26.3,26.0,26.9,62.0,85.0,43.0,43.0,1.0,0.8,3.1
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 05:25:00,2026-01-26T21:25:00.000Z,5,3.3,2.1,360.0,413.0,413.0,26.2,25.9,26.8,62.0,85.0,60.0,63.0,1.0,1.0,3.9
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 05:20:00,2026-01-26T21:20:00.000Z,5,2.8,1.9,339.0,413.0,413.0,26.3,25.9,26.8,62.0,85.0,181.0,180.0,1.0,0.9,3.5
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 05:15:00,2026-01-26T21:15:00.000Z,5,3.8,2.5,406.0,413.0,413.0,26.4,26.1,27.0,61.0,85.0,220.0,212.0,1.0,1.8,4.7
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 05:10:00,2026-01-26T21:10:00.000Z,5,6.7,4.0,502.0,412.0,412.0,26.4,26.1,27.0,61.0,85.0,320.0,270.0,1.0,3.7,7.5
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 05:05:00,2026-01-26T21:05:00.000Z,5,4.7,2.9,455.0,410.0,410.0,26.3,26.0,26.9,62.0,85.0,31.0,28.0,1.0,2.7,5.7
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 05:00:00,2026-01-26T21:00:00.000Z,5,3.9,2.5,399.0,410.0,410.0,26.4,26.1,27.0,61.0,85.0,51.0,52.0,1.0,2.3,4.6
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 04:55:00,2026-01-26T20:55:00.000Z,5,4.1,2.6,401.0,412.0,412.0,26.3,25.9,26.8,62.0,85.0,112.0,118.0,1.0,2.1,4.9
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 04:50:00,2026-01-26T20:50:00.000Z,5,4.4,2.8,388.0,411.0,411.0,26.3,25.9,26.8,62.0,85.0,61.0,63.0,1.0,2.4,5.3
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 04:45:00,2026-01-26T20:45:00.000Z,5,4.8,2.9,441.0,415.0,415.0,26.2,25.9,26.8,62.0,85.0,31.0,28.0,1.0,3.3,6.2
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 04:40:00,2026-01-26T20:40:00.000Z,5,6.2,3.7,508.0,414.0,414.0,26.2,25.9,26.8,62.0,85.0,35.0,33.0,1.0,3.5,7.5
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 04:35:00,2026-01-26T20:35:00.000Z,5,25.7,18.6,1123.0,420.0,420.0,26.3,25.9,26.8,62.0,85.0,42.0,42.0,1.0,19.8,28.0
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 04:30:00,2026-01-26T20:30:00.000Z,5,23.5,14.1,1548.0,412.0,412.0,26.3,25.9,26.8,62.0,85.0,38.0,37.0,1.0,17.2,26.0
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 04:25:00,2026-01-26T20:25:00.000Z,5,4.7,2.9,399.0,411.0,411.0,26.4,26.0,26.9,62.0,85.0,34.0,32.0,1.0,2.3,5.5
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 04:20:00,2026-01-26T20:20:00.000Z,5,5.4,3.3,440.0,412.0,412.0,26.4,26.1,27.0,61.0,85.0,52.0,53.0,1.0,3.2,6.2
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 04:15:00,2026-01-26T20:15:00.000Z,5,7.4,4.3,525.0,414.0,414.0,26.5,26.1,27.0,61.0,85.0,45.0,44.0,1.0,4.2,8.9
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 04:10:00,2026-01-26T20:10:00.000Z,5,6.4,3.8,510.0,410.0,410.0,26.4,26.1,27.0,61.0,85.0,33.0,30.0,1.0,3.6,7.6
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 04:05:00,2026-01-26T20:05:00.000Z,5,3.8,2.4,354.0,411.0,411.0,26.4,26.1,27.0,62.0,85.0,28.0,25.0,1.0,0.2,4.5
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 04:00:00,2026-01-26T20:00:00.000Z,5,2.4,1.7,298.0,411.0,411.0,26.3,25.9,26.8,62.0,85.0,32.0,30.0,1.0,0.0,2.9
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 03:55:00,2026-01-26T19:55:00.000Z,5,2.3,1.6,292.0,413.0,413.0,26.2,25.8,26.7,62.0,85.0,37.0,36.0,1.0,0.0,3.1
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 03:50:00,2026-01-26T19:50:00.000Z,5,1.8,1.4,270.0,412.0,412.0,26.2,25.8,26.7,62.0,85.0,43.0,43.0,1.0,0.5,2.4
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 03:45:00,2026-01-26T19:45:00.000Z,5,2.2,1.6,267.0,412.0,412.0,26.3,25.9,26.8,62.0,85.0,61.0,62.0,1.0,0.5,3.0
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 03:40:00,2026-01-26T19:40:00.000Z,5,1.3,1.1,267.0,413.0,413.0,26.3,25.9,26.8,62.0,85.0,344.0,287.0,1.0,0.3,1.7
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 03:35:00,2026-01-26T19:35:00.000Z,5,2.2,1.6,270.0,409.0,409.0,26.3,25.9,26.8,61.0,85.0,167.0,162.0,1.0,0.0,2.4
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 03:30:00,2026-01-26T19:30:00.000Z,5,1.7,1.4,295.0,408.0,408.0,26.3,26.0,26.9,61.0,85.0,92.0,96.0,1.0,0.0,2.8
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 03:25:00,2026-01-26T19:25:00.000Z,5,3.0,2.0,321.0,408.0,408.0,26.4,26.1,27.0,61.0,84.0,117.0,121.0,1.0,0.5,3.6
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 03:20:00,2026-01-26T19:20:00.000Z,5,3.8,2.5,354.0,413.0,413.0,26.4,26.1,27.0,61.0,84.0,105.0,105.0,1.0,0.9,4.3
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 03:15:00,2026-01-26T19:15:00.000Z,5,5.1,3.2,426.0,415.0,415.0,26.5,26.2,27.1,61.0,84.0,124.0,127.0,1.0,2.4,7.2
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 03:10:00,2026-01-26T19:10:00.000Z,5,15.4,9.0,629.0,415.0,415.0,26.5,26.1,27.0,61.0,84.0,290.0,258.0,1.0,8.5,17.8
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 03:05:00,2026-01-26T19:05:00.000Z,5,28.6,21.8,1688.0,414.0,414.0,26.4,26.1,27.0,61.0,85.0,114.0,119.0,1.0,18.9,32.8
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 03:00:00,2026-01-26T19:00:00.000Z,5,7.0,4.1,533.0,414.0,414.0,26.4,26.1,27.0,61.0,85.0,278.0,243.0,1.0,4.7,8.3
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 02:55:00,2026-01-26T18:55:00.000Z,5,6.4,3.8,503.0,417.0,417.0,26.4,26.1,27.0,61.0,85.0,486.0,356.0,1.0,3.8,8.2
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 02:50:00,2026-01-26T18:50:00.000Z,5,6.6,3.9,503.0,418.0,418.0,26.5,26.1,27.0,61.0,85.0,394.0,297.0,1.0,3.9,7.5
182446,Ramon Avancena High School,,Outdoor,airgradient:34b7dad31274,False,2026-01-27 02:45:00,2026-01-26T18:45:00.000Z,5,6.0,3.6,477.0,414.0,414.0,26.5,26.2,27.1,61.0,84.0,105.0,111.0,1.0,3.7,6.7
