location_id,location_name,location_group,location_type,sensor_id,place_open,local_date_time,utc_date_time,number_of_aggregated_records,pm25_ug_m3_raw,pm25_ug_m3_corrected,particle_count_03um,co2_ppm_raw,co2_ppm_corrected,temperature_c_raw,temperature_c_corrected,heat_index_c,humidity_percent_raw,humidity_percent_corrected,tvoc_ppb,tvoc_index,nox_index,pm1_ug_m3,pm10_ug_m3
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 16:20:00,2026-01-04T08:20:00.000Z,5,0.1,7.4,191.0,393.0,393.0,31.5,32.1,36.1,38.0,56.0,39.0,38.0,1.0,0.0,0.8
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 16:15:00,2026-01-04T08:15:00.000Z,5,0.1,7.4,192.0,395.0,395.0,31.8,32.4,36.6,38.0,55.0,46.0,46.0,1.0,0.0,0.4
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 16:10:00,2026-01-04T08:10:00.000Z,5,0.2,7.6,195.0,419.0,419.0,31.9,32.6,37.0,38.0,55.0,61.0,64.0,1.0,0.0,0.4
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 16:05:00,2026-01-04T08:05:00.000Z,5,0.1,6.3,162.0,403.0,403.0,31.9,32.6,37.0,38.0,55.0,44.0,44.0,1.0,0.0,0.2
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 16:00:00,2026-01-04T08:00:00.000Z,5,0.0,6.7,174.0,404.0,404.0,32.0,32.6,36.9,38.0,55.0,52.0,53.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 15:55:00,2026-01-04T07:55:00.000Z,5,0.0,5.5,144.0,406.0,406.0,31.9,32.5,36.8,38.0,55.0,47.0,47.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 15:50:00,2026-01-04T07:50:00.000Z,5,0.0,5.4,139.0,393.0,393.0,31.8,32.4,36.5,38.0,55.0,35.0,33.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 15:45:00,2026-01-04T07:45:00.000Z,5,0.0,5.3,137.0,391.0,391.0,31.8,32.4,36.5,38.0,55.0,33.0,31.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 15:40:00,2026-01-04T07:40:00.000Z,5,0.0,5.4,141.0,392.0,392.0,31.8,32.5,36.5,38.0,55.0,36.0,34.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 15:35:00,2026-01-04T07:35:00.000Z,5,0.0,5.4,139.0,393.0,393.0,31.8,32.4,36.5,38.0,55.0,36.0,34.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 15:30:00,2026-01-04T07:30:00.000Z,5,0.0,4.5,116.0,393.0,393.0,31.7,32.3,36.4,38.0,55.0,36.0,34.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 15:25:00,2026-01-04T07:25:00.000Z,5,0.0,4.5,116.0,393.0,393.0,31.7,32.3,36.3,38.0,55.0,35.0,33.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 15:20:00,2026-01-04T07:20:00.000Z,5,0.0,4.2,110.0,392.0,392.0,31.6,32.2,36.1,38.0,55.0,36.0,35.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 15:15:00,2026-01-04T07:15:00.000Z,5,0.0,4.9,128.0,392.0,392.0,31.5,32.1,36.0,39.0,56.0,34.0,32.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 15:10:00,2026-01-04T07:10:00.000Z,5,0.1,5.3,136.0,391.0,391.0,31.5,32.1,35.9,38.0,56.0,32.0,29.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 15:05:00,2026-01-04T07:05:00.000Z,5,0.0,4.8,125.0,391.0,391.0,31.6,32.2,36.0,38.0,55.0,34.0,32.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 15:00:00,2026-01-04T07:00:00.000Z,5,0.6,6.9,180.0,392.0,392.0,31.6,32.2,36.1,38.0,55.0,36.0,34.0,1.0,0.0,0.8
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 14:55:00,2026-01-04T06:55:00.000Z,5,0.0,4.8,124.0,391.0,391.0,31.7,32.3,36.3,38.0,55.0,36.0,35.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 14:50:00,2026-01-04T06:50:00.000Z,5,0.0,4.7,123.0,392.0,392.0,31.7,32.3,36.3,38.0,55.0,36.0,35.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 14:45:00,2026-01-04T06:45:00.000Z,5,0.0,4.7,122.0,393.0,393.0,31.8,32.4,36.4,38.0,55.0,36.0,34.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 14:40:00,2026-01-04T06:40:00.000Z,5,0.0,4.7,122.0,393.0,393.0,31.9,32.6,36.6,37.0,54.0,37.0,36.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 14:35:00,2026-01-04T06:35:00.000Z,5,0.1,7.3,188.0,396.0,396.0,32.0,32.7,37.0,37.0,54.0,46.0,46.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 14:30:00,2026-01-04T06:30:00.000Z,5,0.2,7.2,186.0,395.0,395.0,32.0,32.7,37.0,38.0,55.0,42.0,41.0,1.0,0.0,0.5
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 14:25:00,2026-01-04T06:25:00.000Z,5,0.0,6.1,157.0,393.0,393.0,32.0,32.7,36.9,37.0,54.0,38.0,36.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 14:20:00,2026-01-04T06:20:00.000Z,5,0.1,7.1,184.0,395.0,395.0,31.9,32.6,36.8,38.0,55.0,38.0,36.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 14:15:00,2026-01-04T06:15:00.000Z,5,0.0,5.4,139.0,394.0,394.0,31.8,32.4,36.5,38.0,55.0,34.0,32.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 14:10:00,2026-01-04T06:10:00.000Z,5,0.0,5.3,137.0,392.0,392.0,31.8,32.5,36.6,37.0,55.0,33.0,31.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 14:05:00,2026-01-04T06:05:00.000Z,5,0.0,6.6,170.0,397.0,397.0,31.9,32.5,36.7,38.0,55.0,42.0,41.0,1.0,0.0,0.2
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 14:00:00,2026-01-04T06:00:00.000Z,5,0.1,6.6,170.0,396.0,396.0,31.7,32.3,36.4,38.0,55.0,42.0,42.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 13:55:00,2026-01-04T05:55:00.000Z,5,0.0,6.1,157.0,395.0,395.0,31.7,32.3,36.3,38.0,55.0,41.0,40.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 13:50:00,2026-01-04T05:50:00.000Z,5,0.0,6.2,161.0,395.0,395.0,31.7,32.4,36.4,38.0,55.0,41.0,41.0,1.0,0.0,0.2
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 13:45:00,2026-01-04T05:45:00.000Z,5,0.1,6.6,170.0,414.0,414.0,31.8,32.5,36.7,38.0,55.0,62.0,64.0,1.0,0.1,0.4
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 13:40:00,2026-01-04T05:40:00.000Z,5,0.0,7.2,187.0,424.0,424.0,31.8,32.4,36.7,39.0,56.0,77.0,81.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 13:35:00,2026-01-04T05:35:00.000Z,5,0.1,7.2,186.0,421.0,421.0,31.7,32.3,36.6,39.0,56.0,66.0,70.0,1.0,0.0,0.2
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 13:30:00,2026-01-04T05:30:00.000Z,5,0.0,6.0,156.0,410.0,410.0,31.7,32.3,36.4,38.0,55.0,48.0,49.0,1.0,0.0,0.3
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 13:25:00,2026-01-04T05:25:00.000Z,5,0.5,6.8,176.0,404.0,404.0,31.8,32.4,36.4,38.0,55.0,50.0,51.0,1.0,0.0,0.6
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 13:20:00,2026-01-04T05:20:00.000Z,5,0.0,6.0,157.0,410.0,410.0,31.8,32.4,36.5,38.0,55.0,48.0,49.0,1.0,0.0,0.2
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 13:15:00,2026-01-04T05:15:00.000Z,5,0.0,5.9,153.0,410.0,410.0,31.8,32.5,36.7,38.0,55.0,49.0,50.0,1.0,0.0,0.2
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 13:10:00,2026-01-04T05:10:00.000Z,5,0.0,6.3,164.0,408.0,408.0,31.9,32.6,36.9,38.0,55.0,42.0,41.0,1.0,0.0,0.2
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 13:05:00,2026-01-04T05:05:00.000Z,5,0.0,5.8,150.0,399.0,399.0,31.9,32.6,36.8,37.0,55.0,39.0,38.0,1.0,0.0,0.3
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 13:00:00,2026-01-04T05:00:00.000Z,5,0.2,6.7,173.0,399.0,399.0,32.0,32.7,36.7,37.0,54.0,39.0,38.0,1.0,0.0,0.3
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 12:55:00,2026-01-04T04:55:00.000Z,5,0.0,6.0,157.0,430.0,430.0,32.1,32.8,37.3,38.0,55.0,80.0,85.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 12:50:00,2026-01-04T04:50:00.000Z,5,0.0,5.5,143.0,422.0,422.0,32.0,32.7,37.1,38.0,55.0,74.0,78.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 12:45:00,2026-01-04T04:45:00.000Z,5,0.0,6.9,180.0,404.0,404.0,31.9,32.6,36.9,38.0,55.0,49.0,49.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 12:40:00,2026-01-04T04:40:00.000Z,5,0.8,10.6,274.0,399.0,399.0,31.8,32.4,36.5,38.0,55.0,43.0,43.0,1.0,0.2,0.9
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 12:35:00,2026-01-04T04:35:00.000Z,5,0.0,4.8,124.0,394.0,394.0,31.7,32.3,36.1,38.0,55.0,31.0,29.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 12:30:00,2026-01-04T04:30:00.000Z,5,0.0,4.7,121.0,392.0,392.0,31.5,32.1,35.9,38.0,55.0,28.0,24.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 12:25:00,2026-01-04T04:25:00.000Z,5,0.0,4.0,103.0,392.0,392.0,31.5,32.1,35.8,38.0,55.0,27.0,23.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 12:20:00,2026-01-04T04:20:00.000Z,5,0.0,4.3,111.0,392.0,392.0,31.4,32.0,35.7,38.0,55.0,27.0,23.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 12:15:00,2026-01-04T04:15:00.000Z,5,0.0,4.9,127.0,394.0,394.0,31.5,32.1,35.8,38.0,55.0,28.0,24.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 12:10:00,2026-01-04T04:10:00.000Z,5,0.0,6.5,168.0,394.0,394.0,31.5,32.1,35.8,38.0,55.0,27.0,23.0,1.0,0.0,0.2
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 12:05:00,2026-01-04T04:05:00.000Z,5,0.0,5.3,137.0,394.0,394.0,31.6,32.2,35.9,38.0,55.0,26.0,22.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 12:00:00,2026-01-04T04:00:00.000Z,5,0.1,5.3,138.0,395.0,395.0,31.6,32.3,36.0,37.0,54.0,26.0,22.0,1.0,0.0,0.2
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 11:55:00,2026-01-04T03:55:00.000Z,5,0.2,4.9,128.0,395.0,395.0,31.7,32.3,36.0,37.0,54.0,28.0,24.0,1.0,0.0,0.2
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 11:50:00,2026-01-04T03:50:00.000Z,5,0.3,7.1,183.0,395.0,395.0,31.8,32.4,36.2,37.0,54.0,29.0,25.0,1.0,0.0,0.6
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 11:45:00,2026-01-04T03:45:00.000Z,5,0.1,6.8,177.0,397.0,397.0,31.9,32.6,36.5,37.0,54.0,33.0,30.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 11:40:00,2026-01-04T03:40:00.000Z,5,0.0,6.0,155.0,398.0,398.0,31.8,32.4,36.5,38.0,55.0,32.0,29.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 11:35:00,2026-01-04T03:35:00.000Z,5,0.0,6.0,156.0,394.0,394.0,31.7,32.3,36.3,38.0,55.0,27.0,23.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 11:30:00,2026-01-04T03:30:00.000Z,5,0.3,6.4,167.0,394.0,394.0,31.6,32.2,36.0,38.0,55.0,27.0,23.0,1.0,0.0,0.6
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 11:25:00,2026-01-04T03:25:00.000Z,5,0.0,5.3,137.0,394.0,394.0,31.5,32.1,35.8,38.0,55.0,30.0,27.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 11:20:00,2026-01-04T03:20:00.000Z,5,0.5,7.4,192.0,396.0,396.0,31.3,31.9,35.6,38.0,56.0,37.0,36.0,1.0,0.1,0.7
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 11:15:00,2026-01-04T03:15:00.000Z,5,0.0,5.4,139.0,398.0,398.0,31.2,31.7,35.4,39.0,56.0,32.0,29.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 11:10:00,2026-01-04T03:10:00.000Z,5,0.0,4.8,124.0,392.0,392.0,31.1,31.6,35.1,38.0,56.0,24.0,19.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 11:05:00,2026-01-04T03:05:00.000Z,5,0.0,4.8,125.0,392.0,392.0,31.1,31.6,35.0,38.0,56.0,23.0,18.0,1.0,0.0,0.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 11:00:00,2026-01-04T03:00:00.000Z,5,0.1,5.5,142.0,393.0,393.0,31.1,31.6,35.0,39.0,56.0,25.0,20.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 10:55:00,2026-01-04T02:55:00.000Z,5,0.4,6.7,174.0,399.0,399.0,31.0,31.5,35.0,39.0,56.0,33.0,30.0,1.0,0.0,0.5
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 10:50:00,2026-01-04T02:50:00.000Z,5,0.1,7.2,187.0,403.0,403.0,31.0,31.5,35.1,39.0,57.0,40.0,39.0,1.0,0.0,0.3
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 10:45:00,2026-01-04T02:45:00.000Z,5,0.0,5.7,147.0,395.0,395.0,31.0,31.5,35.0,39.0,56.0,27.0,23.0,1.0,0.0,0.2
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 10:40:00,2026-01-04T02:40:00.000Z,5,0.0,6.0,154.0,396.0,396.0,31.2,31.8,35.2,38.0,55.0,27.0,24.0,1.0,0.0,0.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 10:35:00,2026-01-04T02:35:00.000Z,5,0.6,8.3,215.0,408.0,408.0,31.3,31.9,35.8,39.0,56.0,64.0,67.0,1.0,0.0,1.0
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 10:30:00,2026-01-04T02:30:00.000Z,5,0.1,6.6,170.0,402.0,402.0,31.2,31.8,35.4,39.0,56.0,48.0,49.0,1.0,0.0,0.2
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 10:25:00,2026-01-04T02:25:00.000Z,5,1.5,8.2,213.0,404.0,404.0,31.2,31.7,35.4,39.0,56.0,62.0,63.0,1.0,0.0,1.7
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 10:20:00,2026-01-04T02:20:00.000Z,5,0.5,8.3,214.0,398.0,398.0,31.1,31.6,35.2,39.0,56.0,53.0,54.0,1.0,0.1,0.8
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 10:15:00,2026-01-04T02:15:00.000Z,5,2.9,12.7,328.0,418.0,418.0,31.1,31.6,35.4,40.0,57.0,176.0,173.0,1.0,0.8,3.5
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 10:10:00,2026-01-04T02:10:00.000Z,5,3.5,14.1,366.0,416.0,416.0,31.1,31.6,35.4,40.0,57.0,191.0,182.0,1.0,1.8,4.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 10:05:00,2026-01-04T02:05:00.000Z,5,7.3,17.6,455.0,449.0,449.0,31.0,31.5,35.4,41.0,58.0,635.0,359.0,1.0,2.5,7.7
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 10:00:00,2026-01-04T02:00:00.000Z,5,3.2,13.4,346.0,421.0,421.0,30.8,31.3,35.1,40.0,58.0,253.0,178.0,1.0,0.9,3.5
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 09:55:00,2026-01-04T01:55:00.000Z,5,4.2,14.0,362.0,437.0,437.0,30.7,31.2,34.7,40.0,58.0,158.0,157.0,1.0,1.4,4.8
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 09:50:00,2026-01-04T01:50:00.000Z,5,6.7,15.5,508.0,417.0,417.0,30.6,31.0,34.4,40.0,58.0,90.0,96.0,1.0,3.7,7.3
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 09:45:00,2026-01-04T01:45:00.000Z,5,2.6,11.0,285.0,412.0,412.0,30.5,30.9,34.0,40.0,58.0,77.0,82.0,1.0,0.8,2.7
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 09:40:00,2026-01-04T01:40:00.000Z,5,1.5,10.3,267.0,407.0,407.0,30.4,30.8,34.0,40.0,58.0,64.0,67.0,1.0,0.0,1.8
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 09:35:00,2026-01-04T01:35:00.000Z,5,3.6,13.3,344.0,415.0,415.0,30.3,30.7,33.9,41.0,59.0,138.0,142.0,1.0,1.7,3.9
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 09:30:00,2026-01-04T01:30:00.000Z,5,1.2,8.8,227.0,403.0,403.0,30.2,30.6,33.7,40.0,58.0,81.0,85.0,1.0,0.2,1.3
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 09:25:00,2026-01-04T01:25:00.000Z,5,14.9,19.9,633.0,452.0,452.0,30.2,30.6,33.9,42.0,60.0,496.0,321.0,1.0,8.3,16.6
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 09:20:00,2026-01-04T01:20:00.000Z,5,20.9,23.3,1184.0,441.0,441.0,30.1,30.4,33.7,42.0,60.0,457.0,333.0,1.0,13.5,22.3
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 09:15:00,2026-01-04T01:15:00.000Z,5,22.3,29.1,1169.0,473.0,473.0,29.9,30.2,33.5,43.0,61.0,768.0,409.0,1.0,14.2,26.3
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 09:10:00,2026-01-04T01:10:00.000Z,5,17.9,25.2,888.0,470.0,470.0,29.9,30.1,33.3,43.0,61.0,605.0,353.0,1.0,10.7,20.1
180021,Cubao,,Outdoor,airgradient:d83bda1c3fb8,True,2026-01-04 09:05:00,2026-01-04T01:05:00.000Z,5,30.5,31.8,1268.0,489.0,489.0,29.8,30.0,33.3,43.0,62.0,963.0,451.0,1.0,19.0,35.4
